"symbol","tf_profile","timeframe","source_file","rows_count","candidate_index","label_index","pivot_right","context_n","label_anchor","label_value","label_datetime","candidate_score","candidate_quality","candidate_type","candidate_price","atr","flow","momentum","ratio","context_json"
"BTCUSDT","15m","15m","tests/AD/data/BTCUSDT_15m.csv","500","155","155","12","10","center",,"2026-05-13 16:00:00",,,"bull",,"253.058571428572",,,,"[{""offset"":-10,""datetime"":""5/13/2026 1:30:00 PM"",""open"":80149.73,""high"":80210,""low"":79780,""close"":79850,""volume"":414.03325,""label_in_window"":""NO""},{""offset"":-9,""datetime"":""5/13/2026 1:45:00 PM"",""open"":79850,""high"":79850,""low"":79576.47,""close"":79656.01,""volume"":515.75768,""label_in_window"":""NO""},{""offset"":-8,""datetime"":""5/13/2026 2:00:00 PM"",""open"":79656.01,""high"":79785.99,""low"":79481.56,""close"":79714.97,""volume"":434.43032,""label_in_window"":""NO""},{""offset"":-7,""datetime"":""5/13/2026 2:15:00 PM"",""open"":79714.98,""high"":79898,""low"":79673.29,""close"":79852.73,""volume"":204.90484,""label_in_window"":""NO""},{""offset"":-6,""datetime"":""5/13/2026 2:30:00 PM"",""open"":79852.73,""high"":79862.91,""low"":79706.99,""close"":79707,""volume"":179.17275,""label_in_window"":""NO""},{""offset"":-5,""datetime"":""5/13/2026 2:45:00 PM"",""open"":79707,""high"":79817.64,""low"":79650.4,""close"":79756.01,""volume"":123.87787,""label_in_window"":""NO""},{""offset"":-4,""datetime"":""5/13/2026 3:00:00 PM"",""open"":79756.02,""high"":79856.08,""low"":79414,""close"":79436.11,""volume"":291.67862,""label_in_window"":""NO""},{""offset"":-3,""datetime"":""5/13/2026 3:15:00 PM"",""open"":79436.11,""high"":79478.98,""low"":79252.5,""close"":79283.08,""volume"":340.36508,""label_in_window"":""NO""},{""offset"":-2,""datetime"":""5/13/2026 3:30:00 PM"",""open"":79283.09,""high"":79348.2,""low"":79228.35,""close"":79251.39,""volume"":323.73587,""label_in_window"":""NO""},{""offset"":-1,""datetime"":""5/13/2026 3:45:00 PM"",""open"":79251.39,""high"":79261.1,""low"":78807.22,""close"":78827.21,""volume"":775.65101,""label_in_window"":""NO""},{""offset"":0,""datetime"":""5/13/2026 4:00:00 PM"",""open"":78827.21,""high"":79020.92,""low"":78754.65,""close"":78922.12,""volume"":920.44276,""label_in_window"":""YES""},{""offset"":1,""datetime"":""5/13/2026 4:15:00 PM"",""open"":78922.11,""high"":79060.06,""low"":78856.86,""close"":79058.15,""volume"":177.27798,""label_in_window"":""NO""},{""offset"":2,""datetime"":""5/13/2026 4:30:00 PM"",""open"":79058.15,""high"":79169.7,""low"":79043.05,""close"":79142.75,""volume"":242.08469,""label_in_window"":""NO""},{""offset"":3,""datetime"":""5/13/2026 4:45:00 PM"",""open"":79142.75,""high"":79222.22,""low"":79078.7,""close"":79108.39,""volume"":182.3084,""label_in_window"":""NO""},{""offset"":4,""datetime"":""5/13/2026 5:00:00 PM"",""open"":79108.39,""high"":79238.6,""low"":79108.39,""close"":79233,""volume"":149.40122,""label_in_window"":""NO""},{""offset"":5,""datetime"":""5/13/2026 5:15:00 PM"",""open"":79232.99,""high"":79378.54,""low"":79100,""close"":79331.97,""volume"":207.41069,""label_in_window"":""NO""},{""offset"":6,""datetime"":""5/13/2026 5:30:00 PM"",""open"":79331.96,""high"":79433.01,""low"":79324.29,""close"":79430.61,""volume"":103.01655,""label_in_window"":""NO""},{""offset"":7,""datetime"":""5/13/2026 5:45:00 PM"",""open"":79430.61,""high"":79556.36,""low"":79391.7,""close"":79514.97,""volume"":151.57673,""label_in_window"":""NO""},{""offset"":8,""datetime"":""5/13/2026 6:00:00 PM"",""open"":79514.97,""high"":79615.01,""low"":79514.97,""close"":79606.3,""volume"":107.23144,""label_in_window"":""NO""},{""offset"":9,""datetime"":""5/13/2026 6:15:00 PM"",""open"":79606.3,""high"":79800,""low"":79555.87,""close"":79767.98,""volume"":358.77901,""label_in_window"":""NO""},{""offset"":10,""datetime"":""5/13/2026 6:30:00 PM"",""open"":79767.97,""high"":79800,""low"":79647.29,""close"":79647.29,""volume"":154.95754,""label_in_window"":""NO""}]"
"BTCUSDT","15m","15m","tests/AD/data/BTCUSDT_15m.csv","500","339","339","12","10","center",,"2026-05-15 14:00:00",,,"bull",,"294.05",,,,"[{""offset"":-10,""datetime"":""5/15/2026 11:30:00 AM"",""open"":80628.45,""high"":80656.26,""low"":80598.52,""close"":80639.79,""volume"":70.3496,""label_in_window"":""NO""},{""offset"":-9,""datetime"":""5/15/2026 11:45:00 AM"",""open"":80639.8,""high"":80709.88,""low"":80595,""close"":80628.53,""volume"":56.77645,""label_in_window"":""NO""},{""offset"":-8,""datetime"":""5/15/2026 12:00:00 PM"",""open"":80628.52,""high"":80635.44,""low"":80400.02,""close"":80414.7,""volume"":184.96212,""label_in_window"":""NO""},{""offset"":-7,""datetime"":""5/15/2026 12:15:00 PM"",""open"":80414.71,""high"":80584.92,""low"":80370.88,""close"":80535.92,""volume"":131.00626,""label_in_window"":""NO""},{""offset"":-6,""datetime"":""5/15/2026 12:30:00 PM"",""open"":80535.91,""high"":80555.09,""low"":80400,""close"":80410.01,""volume"":126.26237,""label_in_window"":""NO""},{""offset"":-5,""datetime"":""5/15/2026 12:45:00 PM"",""open"":80410,""high"":80444.13,""low"":80340.83,""close"":80385.11,""volume"":92.77007,""label_in_window"":""NO""},{""offset"":-4,""datetime"":""5/15/2026 1:00:00 PM"",""open"":80385.1,""high"":80385.11,""low"":80068.01,""close"":80134.22,""volume"":439.51744,""label_in_window"":""NO""},{""offset"":-3,""datetime"":""5/15/2026 1:15:00 PM"",""open"":80134.23,""high"":80203.58,""low"":80006.08,""close"":80006.1,""volume"":330.08371,""label_in_window"":""NO""},{""offset"":-2,""datetime"":""5/15/2026 1:30:00 PM"",""open"":80006.09,""high"":80015.48,""low"":79100,""close"":79149.8,""volume"":1067.74454,""label_in_window"":""NO""},{""offset"":-1,""datetime"":""5/15/2026 1:45:00 PM"",""open"":79149.81,""high"":79287.57,""low"":78698.69,""close"":78758.59,""volume"":1264.53949,""label_in_window"":""NO""},{""offset"":0,""datetime"":""5/15/2026 2:00:00 PM"",""open"":78758.59,""high"":79353.32,""low"":78659,""close"":79256,""volume"":936.98848,""label_in_window"":""YES""},{""offset"":1,""datetime"":""5/15/2026 2:15:00 PM"",""open"":79255.99,""high"":79322.09,""low"":79009,""close"":79082,""volume"":383.26405,""label_in_window"":""NO""},{""offset"":2,""datetime"":""5/15/2026 2:30:00 PM"",""open"":79082,""high"":79292.88,""low"":79002,""close"":79223.77,""volume"":357.33138,""label_in_window"":""NO""},{""offset"":3,""datetime"":""5/15/2026 2:45:00 PM"",""open"":79223.78,""high"":79311.01,""low"":78958.38,""close"":79150.37,""volume"":287.6264,""label_in_window"":""NO""},{""offset"":4,""datetime"":""5/15/2026 3:00:00 PM"",""open"":79150.36,""high"":79329.41,""low"":79086.1,""close"":79239.98,""volume"":171.96542,""label_in_window"":""NO""},{""offset"":5,""datetime"":""5/15/2026 3:15:00 PM"",""open"":79239.97,""high"":79369.36,""low"":79111.82,""close"":79139.71,""volume"":156.94132,""label_in_window"":""NO""},{""offset"":6,""datetime"":""5/15/2026 3:30:00 PM"",""open"":79139.87,""high"":79227,""low"":79076.28,""close"":79089.49,""volume"":148.09861,""label_in_window"":""NO""},{""offset"":7,""datetime"":""5/15/2026 3:45:00 PM"",""open"":79089.5,""high"":79245.85,""low"":79013.81,""close"":79150.27,""volume"":129.46775,""label_in_window"":""NO""},{""offset"":8,""datetime"":""5/15/2026 4:00:00 PM"",""open"":79150.26,""high"":79245.85,""low"":79131.01,""close"":79204,""volume"":148.22496,""label_in_window"":""NO""},{""offset"":9,""datetime"":""5/15/2026 4:15:00 PM"",""open"":79204,""high"":79316,""low"":79140,""close"":79312,""volume"":144.51334,""label_in_window"":""NO""},{""offset"":10,""datetime"":""5/15/2026 4:30:00 PM"",""open"":79312,""high"":79382.3,""low"":79255.46,""close"":79279.84,""volume"":105.97895,""label_in_window"":""NO""}]"
"BTCUSDT","1h","1h","tests/AD/data/BTCUSDT_1h.csv","500","122","122","16","10","center",,"2026-05-01 13:00:00",,,"bear",,"424.180000000002",,,,"[{""offset"":-10,""datetime"":""5/1/2026 3:00:00 AM"",""open"":76592.54,""high"":77453.74,""low"":76555.06,""close"":77131.08,""volume"":1056.19913,""label_in_window"":""NO""},{""offset"":-9,""datetime"":""5/1/2026 4:00:00 AM"",""open"":77131.08,""high"":77206.38,""low"":76653.6,""close"":77042.44,""volume"":995.75921,""label_in_window"":""NO""},{""offset"":-8,""datetime"":""5/1/2026 5:00:00 AM"",""open"":77042.44,""high"":77184.96,""low"":77033.91,""close"":77165.98,""volume"":283.75111,""label_in_window"":""NO""},{""offset"":-7,""datetime"":""5/1/2026 6:00:00 AM"",""open"":77165.99,""high"":77179.53,""low"":76882,""close"":76993.48,""volume"":439.15205,""label_in_window"":""NO""},{""offset"":-6,""datetime"":""5/1/2026 7:00:00 AM"",""open"":76993.49,""high"":77140.36,""low"":76957.04,""close"":77130.54,""volume"":633.7325,""label_in_window"":""NO""},{""offset"":-5,""datetime"":""5/1/2026 8:00:00 AM"",""open"":77130.54,""high"":77500,""low"":77048,""close"":77377.47,""volume"":697.73561,""label_in_window"":""NO""},{""offset"":-4,""datetime"":""5/1/2026 9:00:00 AM"",""open"":77377.48,""high"":77391.99,""low"":77200.15,""close"":77268.55,""volume"":355.16559,""label_in_window"":""NO""},{""offset"":-3,""datetime"":""5/1/2026 10:00:00 AM"",""open"":77268.56,""high"":77433.72,""low"":77146.48,""close"":77304.34,""volume"":330.99244,""label_in_window"":""NO""},{""offset"":-2,""datetime"":""5/1/2026 11:00:00 AM"",""open"":77303.8,""high"":77600,""low"":77263.66,""close"":77463.98,""volume"":584.3796,""label_in_window"":""NO""},{""offset"":-1,""datetime"":""5/1/2026 12:00:00 PM"",""open"":77463.98,""high"":78170.2,""low"":77408.73,""close"":77896.01,""volume"":1392.97654,""label_in_window"":""NO""},{""offset"":0,""datetime"":""5/1/2026 1:00:00 PM"",""open"":77896.01,""high"":78914.12,""low"":77896,""close"":78737.25,""volume"":2354.33999,""label_in_window"":""YES""},{""offset"":1,""datetime"":""5/1/2026 2:00:00 PM"",""open"":78737.26,""high"":78871.8,""low"":78051.86,""close"":78358.75,""volume"":1970.70152,""label_in_window"":""NO""},{""offset"":2,""datetime"":""5/1/2026 3:00:00 PM"",""open"":78358.74,""high"":78735.92,""low"":78176.06,""close"":78445.89,""volume"":1013.17746,""label_in_window"":""NO""},{""offset"":3,""datetime"":""5/1/2026 4:00:00 PM"",""open"":78445.88,""high"":78683.23,""low"":78167.53,""close"":78214.36,""volume"":704.68666,""label_in_window"":""NO""},{""offset"":4,""datetime"":""5/1/2026 5:00:00 PM"",""open"":78214.36,""high"":78584.61,""low"":78131.02,""close"":78552.94,""volume"":489.31938,""label_in_window"":""NO""},{""offset"":5,""datetime"":""5/1/2026 6:00:00 PM"",""open"":78552.93,""high"":78623.37,""low"":78375.53,""close"":78423.9,""volume"":487.76487,""label_in_window"":""NO""},{""offset"":6,""datetime"":""5/1/2026 7:00:00 PM"",""open"":78423.91,""high"":78540,""low"":78313.16,""close"":78360,""volume"":512.65483,""label_in_window"":""NO""},{""offset"":7,""datetime"":""5/1/2026 8:00:00 PM"",""open"":78360.01,""high"":78422.81,""low"":77752,""close"":77880.18,""volume"":827.52759,""label_in_window"":""NO""},{""offset"":8,""datetime"":""5/1/2026 9:00:00 PM"",""open"":77880.18,""high"":78200,""low"":77857.97,""close"":78199.99,""volume"":485.72824,""label_in_window"":""NO""},{""offset"":9,""datetime"":""5/1/2026 10:00:00 PM"",""open"":78200,""high"":78411.13,""low"":78144.7,""close"":78153.38,""volume"":331.97786,""label_in_window"":""NO""},{""offset"":10,""datetime"":""5/1/2026 11:00:00 PM"",""open"":78153.37,""high"":78249.6,""low"":78043.28,""close"":78231.13,""volume"":173.55448,""label_in_window"":""NO""}]"
"BTCUSDT","4h","4h","tests/AD/data/BTCUSDT_4h.csv","500","322","322","18","10","center",,"2026-04-17 16:00:00",,,"bear",,"1120.75071428572",,,,"[{""offset"":-10,""datetime"":""4/16/2026 12:00:00 AM"",""open"":74809.99,""high"":75267.85,""low"":74451.49,""close"":74888.21,""volume"":1937.97594,""label_in_window"":""NO""},{""offset"":-9,""datetime"":""4/16/2026 4:00:00 AM"",""open"":74888.21,""high"":75174.38,""low"":74636,""close"":74707.03,""volume"":2185.42777,""label_in_window"":""NO""},{""offset"":-8,""datetime"":""4/16/2026 8:00:00 AM"",""open"":74707.02,""high"":74901.5,""low"":74277.34,""close"":74574.79,""volume"":2687.27336,""label_in_window"":""NO""},{""offset"":-7,""datetime"":""4/16/2026 12:00:00 PM"",""open"":74574.8,""high"":75030.39,""low"":73309.85,""close"":74697.19,""volume"":5210.02393,""label_in_window"":""NO""},{""offset"":-6,""datetime"":""4/16/2026 4:00:00 PM"",""open"":74697.2,""high"":75410.71,""low"":73912.23,""close"":75342.99,""volume"":3497.56,""label_in_window"":""NO""},{""offset"":-5,""datetime"":""4/16/2026 8:00:00 PM"",""open"":75343,""high"":75534.76,""low"":74789.5,""close"":75154.29,""volume"":1570.42677,""label_in_window"":""NO""},{""offset"":-4,""datetime"":""4/17/2026 12:00:00 AM"",""open"":75154.28,""high"":75154.77,""low"":74529.4,""close"":74615.82,""volume"":2160.86835,""label_in_window"":""NO""},{""offset"":-3,""datetime"":""4/17/2026 4:00:00 AM"",""open"":74615.82,""high"":75089.51,""low"":74555.12,""close"":75074.77,""volume"":1339.49148,""label_in_window"":""NO""},{""offset"":-2,""datetime"":""4/17/2026 8:00:00 AM"",""open"":75074.76,""high"":76370.25,""low"":74993.24,""close"":75589.7,""volume"":4979.26567,""label_in_window"":""NO""},{""offset"":-1,""datetime"":""4/17/2026 12:00:00 PM"",""open"":75589.7,""high"":78052.49,""low"":75531.97,""close"":77785.02,""volume"":11844.17586,""label_in_window"":""NO""},{""offset"":0,""datetime"":""4/17/2026 4:00:00 PM"",""open"":77785.03,""high"":78333,""low"":77000,""close"":77393.58,""volume"":3865.48754,""label_in_window"":""YES""},{""offset"":1,""datetime"":""4/17/2026 8:00:00 PM"",""open"":77393.58,""high"":77611.68,""low"":76911,""close"":77072,""volume"":1752.07804,""label_in_window"":""NO""},{""offset"":2,""datetime"":""4/18/2026 12:00:00 AM"",""open"":77072.01,""high"":77420.08,""low"":76962.67,""close"":77005.47,""volume"":1127.42699,""label_in_window"":""NO""},{""offset"":3,""datetime"":""4/18/2026 4:00:00 AM"",""open"":77005.47,""high"":77278.58,""low"":76884.1,""close"":76997.8,""volume"":1126.90915,""label_in_window"":""NO""},{""offset"":4,""datetime"":""4/18/2026 8:00:00 AM"",""open"":76997.79,""high"":77048,""low"":75763.76,""close"":76039.05,""volume"":2670.18059,""label_in_window"":""NO""},{""offset"":5,""datetime"":""4/18/2026 12:00:00 PM"",""open"":76039.06,""high"":76363.75,""low"":75797.53,""close"":76167.34,""volume"":1672.54902,""label_in_window"":""NO""},{""offset"":6,""datetime"":""4/18/2026 4:00:00 PM"",""open"":76167.33,""high"":76211.57,""low"":75445.16,""close"":75649.85,""volume"":1564.20833,""label_in_window"":""NO""},{""offset"":7,""datetime"":""4/18/2026 8:00:00 PM"",""open"":75649.86,""high"":75891.64,""low"":75599.64,""close"":75691.76,""volume"":980.57048,""label_in_window"":""NO""},{""offset"":8,""datetime"":""4/19/2026 12:00:00 AM"",""open"":75691.76,""high"":75847.42,""low"":75357,""close"":75515.77,""volume"":1006.37687,""label_in_window"":""NO""},{""offset"":9,""datetime"":""4/19/2026 4:00:00 AM"",""open"":75515.76,""high"":75782.63,""low"":74867.72,""close"":75252.34,""volume"":1626.173,""label_in_window"":""NO""},{""offset"":10,""datetime"":""4/19/2026 8:00:00 AM"",""open"":75252.33,""high"":75641.99,""low"":74921.74,""close"":75604.11,""volume"":1388.70023,""label_in_window"":""NO""}]"
"ETHUSDT","15m","15m","tests/AD/data/ETHUSDT_15m.csv","500","305","305","12","10","center",,"2026-05-15 05:30:00",,,"bull",,"7.95642857142859",,,,"[{""offset"":-10,""datetime"":""5/15/2026 3:00:00 AM"",""open"":2276.37,""high"":2279.64,""low"":2271.39,""close"":2274.62,""volume"":3233.0892,""label_in_window"":""NO""},{""offset"":-9,""datetime"":""5/15/2026 3:15:00 AM"",""open"":2274.61,""high"":2276.97,""low"":2272.7,""close"":2276.59,""volume"":3137.3798,""label_in_window"":""NO""},{""offset"":-8,""datetime"":""5/15/2026 3:30:00 AM"",""open"":2276.59,""high"":2276.66,""low"":2267.98,""close"":2271.64,""volume"":3739.4189,""label_in_window"":""NO""},{""offset"":-7,""datetime"":""5/15/2026 3:45:00 AM"",""open"":2271.64,""high"":2274.06,""low"":2269.56,""close"":2273.34,""volume"":2239.4121,""label_in_window"":""NO""},{""offset"":-6,""datetime"":""5/15/2026 4:00:00 AM"",""open"":2273.35,""high"":2273.91,""low"":2269.09,""close"":2271.38,""volume"":1258.3727,""label_in_window"":""NO""},{""offset"":-5,""datetime"":""5/15/2026 4:15:00 AM"",""open"":2271.38,""high"":2273.47,""low"":2266.78,""close"":2268.44,""volume"":1084.3932,""label_in_window"":""NO""},{""offset"":-4,""datetime"":""5/15/2026 4:30:00 AM"",""open"":2268.43,""high"":2270.91,""low"":2266.79,""close"":2267.51,""volume"":1035.0889,""label_in_window"":""NO""},{""offset"":-3,""datetime"":""5/15/2026 4:45:00 AM"",""open"":2267.52,""high"":2268.42,""low"":2262.74,""close"":2263.33,""volume"":2012.9367,""label_in_window"":""NO""},{""offset"":-2,""datetime"":""5/15/2026 5:00:00 AM"",""open"":2263.33,""high"":2266.09,""low"":2261.49,""close"":2266.09,""volume"":3005.4259,""label_in_window"":""NO""},{""offset"":-1,""datetime"":""5/15/2026 5:15:00 AM"",""open"":2266.08,""high"":2267,""low"":2262.66,""close"":2263.74,""volume"":1359.5848,""label_in_window"":""NO""},{""offset"":0,""datetime"":""5/15/2026 5:30:00 AM"",""open"":2263.74,""high"":2264.17,""low"":2237.95,""close"":2246.91,""volume"":16743.8474,""label_in_window"":""YES""},{""offset"":1,""datetime"":""5/15/2026 5:45:00 AM"",""open"":2246.9,""high"":2249.7,""low"":2242.01,""close"":2245.41,""volume"":4189.0422,""label_in_window"":""NO""},{""offset"":2,""datetime"":""5/15/2026 6:00:00 AM"",""open"":2245.4,""high"":2250.6,""low"":2243.8,""close"":2248.5,""volume"":2846.8884,""label_in_window"":""NO""},{""offset"":3,""datetime"":""5/15/2026 6:15:00 AM"",""open"":2248.51,""high"":2253.22,""low"":2247.34,""close"":2253.22,""volume"":2620.4301,""label_in_window"":""NO""},{""offset"":4,""datetime"":""5/15/2026 6:30:00 AM"",""open"":2253.22,""high"":2256.11,""low"":2252.47,""close"":2255.8,""volume"":1772.9048,""label_in_window"":""NO""},{""offset"":5,""datetime"":""5/15/2026 6:45:00 AM"",""open"":2255.8,""high"":2256.92,""low"":2254.11,""close"":2255.35,""volume"":1014.471,""label_in_window"":""NO""},{""offset"":6,""datetime"":""5/15/2026 7:00:00 AM"",""open"":2255.36,""high"":2262.15,""low"":2253.63,""close"":2262.08,""volume"":1726.4018,""label_in_window"":""NO""},{""offset"":7,""datetime"":""5/15/2026 7:15:00 AM"",""open"":2262.09,""high"":2271.64,""low"":2258.59,""close"":2267.02,""volume"":4200.001,""label_in_window"":""NO""},{""offset"":8,""datetime"":""5/15/2026 7:30:00 AM"",""open"":2267.02,""high"":2267.11,""low"":2263.51,""close"":2266.45,""volume"":3360.7833,""label_in_window"":""NO""},{""offset"":9,""datetime"":""5/15/2026 7:45:00 AM"",""open"":2266.45,""high"":2267.71,""low"":2264.88,""close"":2265.11,""volume"":2076.4516,""label_in_window"":""NO""},{""offset"":10,""datetime"":""5/15/2026 8:00:00 AM"",""open"":2265.11,""high"":2265.42,""low"":2258.66,""close"":2260.53,""volume"":2548.8678,""label_in_window"":""NO""}]"
